id,date,station,prcp,tobs
14369,2015-12-28,USC00519281,0.0,73.0
14370,2015-12-29,USC00519281,0.16,76.0
14371,2015-12-30,USC00519281,0.5,74.0
14372,2015-12-31,USC00519281,0.09,73.0
14373,2016-01-01,USC00519281,0.02,74.0
14374,2016-01-02,USC00519281,0.03,72.0
14375,2016-01-03,USC00519281,0.0,68.0
14376,2016-01-04,USC00519281,0.0,69.0
14377,2016-01-05,USC00519281,0.18,70.0
14378,2016-01-06,USC00519281,0.35,69.0
14379,2016-01-07,USC00519281,0.35,76.0
14380,2016-01-08,USC00519281,0.02,75.0
14381,2016-01-09,USC00519281,0.02,74.0
14382,2016-01-10,USC00519281,0.02,74.0
14383,2016-01-11,USC00519281,0.0,73.0
14384,2016-01-12,USC00519281,0.02,75.0
14385,2016-01-13,USC00519281,0.0,74.0
14386,2016-01-14,USC00519281,0.0,66.0
14387,2016-01-15,USC00519281,0.02,71.0
14388,2016-01-16,USC00519281,0.05,73.0
14389,2016-01-17,USC00519281,0.0,75.0
14390,2016-01-18,USC00519281,0.0,63.0
14391,2016-01-19,USC00519281,0.0,61.0
14392,2016-01-20,USC00519281,0.01,62.0
14393,2016-01-21,USC00519281,0.42,65.0
14394,2016-01-22,USC00519281,0.0,65.0
14395,2016-01-23,USC00519281,0.0,75.0
14396,2016-01-24,USC00519281,0.0,78.0
14397,2016-01-25,USC00519281,0.07,69.0
14398,2016-01-26,USC00519281,0.74,65.0
14399,2016-01-27,USC00519281,0.01,69.0
14400,2016-01-28,USC00519281,0.0,64.0
14401,2016-01-29,USC00519281,0.02,68.0
14402,2016-01-30,USC00519281,0.01,73.0
14403,2016-01-31,USC00519281,0.02,74.0
14404,2016-02-01,USC00519281,0.07,69.0
14405,2016-02-02,USC00519281,0.42,68.0
14406,2016-02-03,USC00519281,0.2,69.0
14407,2016-02-04,USC00519281,0.04,65.0
14408,2016-02-05,USC00519281,0.0,67.0
14409,2016-02-06,USC00519281,0.0,69.0
14410,2016-02-07,USC00519281,0.05,70.0
14411,2016-02-08,USC00519281,0.0,56.0
14412,2016-02-09,USC00519281,0.0,57.0
14413,2016-02-10,USC00519281,0.0,58.0
14414,2016-02-11,USC00519281,0.0,61.0
14415,2016-02-12,USC00519281,0.01,71.0
14416,2016-02-13,USC00519281,0.22,74.0
14417,2016-02-14,USC00519281,0.0,71.0
14418,2016-02-15,USC00519281,0.0,75.0
14419,2016-02-16,USC00519281,0.03,72.0
14420,2016-02-17,USC00519281,0.11,71.0
14421,2016-02-18,USC00519281,0.02,72.0
14422,2016-02-19,USC00519281,0.0,69.0
14423,2016-02-20,USC00519281,0.06,71.0
14424,2016-02-21,USC00519281,0.08,72.0
14425,2016-02-22,USC00519281,0.04,60.0
14426,2016-02-23,USC00519281,0.0,69.0
14427,2016-02-24,USC00519281,0.0,67.0
14428,2016-02-25,USC00519281,0.0,64.0
14429,2016-02-26,USC00519281,0.3,69.0
14430,2016-02-27,USC00519281,0.0,69.0
14431,2016-02-28,USC00519281,0.0,71.0
14432,2016-02-29,USC00519281,0.0,69.0
14433,2016-03-01,USC00519281,0.01,72.0
14434,2016-03-02,USC00519281,0.0,63.0
14435,2016-03-03,USC00519281,0.0,63.0
14436,2016-03-04,USC00519281,0.0,62.0
14437,2016-03-05,USC00519281,0.0,70.0
14438,2016-03-06,USC00519281,0.0,72.0
14439,2016-03-07,USC00519281,0.0,67.0
14440,2016-03-08,USC00519281,0.0,74.0
14441,2016-03-09,USC00519281,0.34,66.0
14442,2016-03-10,USC00519281,0.01,68.0
14443,2016-03-11,USC00519281,0.02,68.0
14444,2016-03-12,USC00519281,0.0,72.0
14445,2016-03-13,USC00519281,0.03,72.0
14446,2016-03-14,USC00519281,0.03,71.0
14447,2016-03-15,USC00519281,0.82,70.0
14448,2016-03-16,USC00519281,0.23,68.0
14449,2016-03-17,USC00519281,0.01,68.0
14450,2016-03-18,USC00519281,0.08,68.0
14451,2016-03-19,USC00519281,0.16,68.0
14452,2016-03-20,USC00519281,0.0,71.0
14453,2016-03-21,USC00519281,0.0,66.0
14454,2016-03-22,USC00519281,0.1,65.0
14455,2016-03-23,USC00519281,0.31,63.0
14456,2016-03-24,USC00519281,0.0,64.0
14457,2016-03-25,USC00519281,0.38,72.0
14458,2016-03-26,USC00519281,0.06,76.0
14459,2016-03-27,USC00519281,0.08,76.0
14460,2016-03-28,USC00519281,0.0,73.0
14461,2016-03-29,USC00519281,0.02,72.0
14462,2016-03-30,USC00519281,0.04,62.0
14463,2016-03-31,USC00519281,0.0,65.0
14464,2016-04-01,USC00519281,0.0,68.0
14465,2016-04-02,USC00519281,0.0,74.0
14466,2016-04-03,USC00519281,0.0,74.0
14467,2016-04-04,USC00519281,0.0,74.0
14468,2016-04-05,USC00519281,0.01,65.0
14469,2016-04-06,USC00519281,0.34,69.0
14470,2016-04-07,USC00519281,0.43,65.0
14471,2016-04-08,USC00519281,1.26,68.0
14472,2016-04-09,USC00519281,0.27,74.0
14473,2016-04-10,USC00519281,0.11,70.0
14474,2016-04-11,USC00519281,0.05,71.0
14475,2016-04-12,USC00519281,0.11,74.0
14476,2016-04-13,USC00519281,0.04,75.0
14477,2016-04-14,USC00519281,0.05,73.0
14478,2016-04-15,USC00519281,0.01,74.0
14479,2016-04-16,USC00519281,0.06,76.0
14480,2016-04-17,USC00519281,0.32,71.0
14481,2016-04-18,USC00519281,0.83,68.0
14482,2016-04-19,USC00519281,0.18,67.0
14483,2016-04-20,USC00519281,0.06,72.0
14484,2016-04-21,USC00519281,0.0,73.0
14485,2016-04-22,USC00519281,0.07,73.0
14486,2016-04-23,USC00519281,0.23,75.0
14487,2016-04-24,USC00519281,0.21,75.0
14488,2016-04-25,USC00519281,0.03,74.0
14489,2016-04-26,USC00519281,0.01,74.0
14490,2016-04-27,USC00519281,0.01,74.0
14491,2016-04-28,USC00519281,0.04,73.0
14492,2016-04-29,USC00519281,0.0,74.0
14493,2016-04-30,USC00519281,0.1,74.0
14494,2016-05-01,USC00519281,0.03,75.0
14495,2016-05-02,USC00519281,0.12,73.0
14496,2016-05-03,USC00519281,0.0,74.0
14497,2016-05-04,USC00519281,0.31,72.0
14498,2016-05-05,USC00519281,0.91,68.0
14499,2016-05-06,USC00519281,0.15,66.0
14500,2016-05-07,USC00519281,1.02,69.0
14501,2016-05-08,USC00519281,0.38,67.0
14502,2016-05-09,USC00519281,0.13,68.0
14503,2016-05-10,USC00519281,0.43,68.0
14504,2016-05-11,USC00519281,0.16,67.0
14505,2016-05-12,USC00519281,0.07,65.0
14506,2016-05-13,USC00519281,0.01,68.0
14507,2016-05-14,USC00519281,0.01,70.0
14508,2016-05-15,USC00519281,0.17,76.0
14509,2016-05-16,USC00519281,0.0,75.0
14510,2016-05-17,USC00519281,0.0,75.0
14511,2016-05-18,USC00519281,0.08,72.0
14512,2016-05-19,USC00519281,0.22,75.0
14513,2016-05-20,USC00519281,0.11,72.0
14514,2016-05-21,USC00519281,0.16,76.0
14515,2016-05-22,USC00519281,0.04,76.0
14516,2016-05-23,USC00519281,0.0,74.0
14517,2016-05-24,USC00519281,0.0,69.0
14518,2016-05-25,USC00519281,0.03,71.0
14519,2016-05-26,USC00519281,1.04,74.0
14520,2016-05-27,USC00519281,0.1,75.0
14521,2016-05-28,USC00519281,0.05,72.0
14522,2016-05-29,USC00519281,0.0,74.0
14523,2016-05-30,USC00519281,0.0,70.0
14524,2016-05-31,USC00519281,0.85,70.0
14525,2016-06-01,USC00519281,1.39,69.0
14526,2016-06-02,USC00519281,0.5,67.0
14527,2016-06-03,USC00519281,0.02,68.0
14528,2016-06-04,USC00519281,0.0,65.0
14529,2016-06-05,USC00519281,0.22,70.0
14530,2016-06-06,USC00519281,0.52,72.0
14531,2016-06-07,USC00519281,0.35,74.0
14532,2016-06-08,USC00519281,0.0,73.0
14533,2016-06-09,USC00519281,0.29,71.0
14534,2016-06-10,USC00519281,0.62,75.0
14535,2016-06-11,USC00519281,0.13,72.0
14536,2016-06-12,USC00519281,0.28,75.0
14537,2016-06-13,USC00519281,0.02,76.0
14538,2016-06-14,USC00519281,0.2,75.0
14539,2016-06-15,USC00519281,0.68,76.0
14540,2016-06-16,USC00519281,0.05,75.0
14541,2016-06-17,USC00519281,0.29,71.0
14542,2016-06-18,USC00519281,0.4,75.0
14543,2016-06-19,USC00519281,0.05,75.0
14544,2016-06-20,USC00519281,0.4,72.0
14545,2016-06-21,USC00519281,0.04,72.0
14546,2016-06-22,USC00519281,0.13,75.0
14547,2016-06-23,USC00519281,0.39,73.0
14548,2016-06-24,USC00519281,0.12,76.0
14549,2016-06-25,USC00519281,0.75,74.0
14550,2016-06-26,USC00519281,0.03,77.0
14551,2016-06-27,USC00519281,0.37,72.0
14552,2016-06-28,USC00519281,0.23,71.0
14553,2016-06-29,USC00519281,0.1,76.0
14554,2016-06-30,USC00519281,0.01,77.0
14555,2016-07-01,USC00519281,0.0,76.0
14556,2016-07-02,USC00519281,0.0,79.0
14557,2016-07-03,USC00519281,0.03,76.0
14558,2016-07-04,USC00519281,0.27,79.0
14559,2016-07-05,USC00519281,0.22,75.0
14560,2016-07-06,USC00519281,0.8,74.0
14561,2016-07-07,USC00519281,0.14,73.0
14562,2016-07-08,USC00519281,0.02,78.0
14563,2016-07-09,USC00519281,0.04,80.0
14564,2016-07-10,USC00519281,0.63,72.0
14565,2016-07-11,USC00519281,0.14,79.0
14566,2016-07-12,USC00519281,0.0,80.0
14567,2016-07-13,USC00519281,0.07,76.0
14568,2016-07-14,USC00519281,0.8,80.0
14569,2016-07-15,USC00519281,0.14,80.0
14570,2016-07-16,USC00519281,0.92,73.0
14571,2016-07-17,USC00519281,0.15,77.0
14572,2016-07-18,USC00519281,0.23,78.0
14573,2016-07-19,USC00519281,0.73,79.0
14574,2016-07-20,USC00519281,0.02,80.0
14575,2016-07-21,USC00519281,0.01,79.0
14576,2016-07-22,USC00519281,0.13,78.0
14577,2016-07-23,USC00519281,0.07,75.0
14578,2016-07-24,USC00519281,0.45,76.0
14579,2016-07-25,USC00519281,9.64,78.0
14580,2016-07-26,USC00519281,0.9,78.0
14581,2016-07-27,USC00519281,0.06,80.0
14582,2016-07-28,USC00519281,0.0,81.0
14583,2016-07-29,USC00519281,0.0,80.0
14584,2016-07-30,USC00519281,0.01,77.0
14585,2016-07-31,USC00519281,0.12,75.0
14586,2016-08-01,USC00519281,3.53,76.0
14587,2016-08-02,USC00519281,0.83,76.0
14588,2016-08-03,USC00519281,0.01,77.0
14589,2016-08-04,USC00519281,0.77,77.0
14590,2016-08-05,USC00519281,0.27,81.0
14591,2016-08-06,USC00519281,0.14,78.0
14592,2016-08-07,USC00519281,0.47,78.0
14593,2016-08-08,USC00519281,0.28,81.0
14594,2016-08-09,USC00519281,0.02,81.0
14595,2016-08-10,USC00519281,0.0,82.0
14596,2016-08-11,USC00519281,0.01,80.0
14597,2016-08-12,USC00519281,0.02,76.0
14598,2016-08-13,USC00519281,0.08,80.0
14599,2016-08-14,USC00519281,0.1,76.0
14600,2016-08-15,USC00519281,0.23,75.0
14601,2016-08-16,USC00519281,0.12,74.0
14602,2016-08-17,USC00519281,0.31,82.0
14603,2016-08-18,USC00519281,0.0,80.0
14604,2016-08-19,USC00519281,0.31,79.0
14605,2016-08-20,USC00519281,0.13,81.0
14606,2016-08-21,USC00519281,0.08,79.0
14607,2016-08-22,USC00519281,2.32,78.0
14608,2016-08-23,USC00519281,1.79,77.0
14609,2016-08-24,USC00519281,2.15,77.0
14610,2016-08-25,USC00519281,0.06,80.0
14611,2016-08-26,USC00519281,0.01,80.0
14612,2016-08-27,USC00519281,0.12,75.0
14613,2016-08-28,USC00519281,0.6,73.0
14614,2016-08-29,USC00519281,0.35,78.0
14615,2016-08-30,USC00519281,0.0,77.0
14616,2016-08-31,USC00519281,0.24,78.0
14617,2016-09-01,USC00519281,0.02,80.0
14618,2016-09-02,USC00519281,0.01,80.0
14619,2016-09-03,USC00519281,0.12,78.0
14620,2016-09-04,USC00519281,0.14,78.0
14621,2016-09-05,USC00519281,0.03,78.0
14622,2016-09-06,USC00519281,0.11,73.0
14623,2016-09-07,USC00519281,0.16,74.0
14624,2016-09-08,USC00519281,0.07,80.0
14625,2016-09-09,USC00519281,0.16,79.0
14626,2016-09-10,USC00519281,0.09,77.0
14627,2016-09-11,USC00519281,0.3,80.0
14628,2016-09-12,USC00519281,0.31,76.0
14629,2016-09-13,USC00519281,0.34,79.0
14630,2016-09-14,USC00519281,2.33,75.0
14631,2016-09-15,USC00519281,0.83,79.0
14632,2016-09-16,USC00519281,0.06,78.0
14633,2016-09-17,USC00519281,0.36,79.0
14634,2016-09-18,USC00519281,0.07,78.0
14635,2016-09-19,USC00519281,0.01,78.0
14636,2016-09-20,USC00519281,0.22,76.0
14637,2016-09-21,USC00519281,0.07,74.0
14638,2016-09-22,USC00519281,0.34,77.0
14639,2016-09-23,USC00519281,0.94,78.0
14640,2016-09-24,USC00519281,0.01,79.0
14641,2016-09-25,USC00519281,0.03,79.0
14642,2016-09-26,USC00519281,0.17,77.0
14643,2016-09-27,USC00519281,0.17,80.0
14644,2016-09-28,USC00519281,0.0,78.0
14645,2016-09-29,USC00519281,0.59,78.0
14646,2016-09-30,USC00519281,0.25,78.0
14647,2016-10-01,USC00519281,0.14,77.0
14648,2016-10-02,USC00519281,0.06,79.0
14649,2016-10-03,USC00519281,0.16,79.0
14650,2016-10-04,USC00519281,0.03,79.0
14651,2016-10-05,USC00519281,0.01,79.0
14652,2016-10-06,USC00519281,0.0,75.0
14653,2016-10-07,USC00519281,0.0,76.0
14654,2016-10-08,USC00519281,0.0,73.0
14655,2016-10-09,USC00519281,0.0,72.0
14656,2016-10-10,USC00519281,0.0,71.0
14657,2016-10-11,USC00519281,0.28,77.0
14658,2016-10-12,USC00519281,0.03,79.0
14659,2016-10-13,USC00519281,0.0,78.0
14660,2016-10-14,USC00519281,0.0,79.0
14661,2016-10-15,USC00519281,0.04,77.0
14662,2016-10-16,USC00519281,0.0,79.0
14663,2016-10-17,USC00519281,0.01,77.0
14664,2016-10-18,USC00519281,0.02,78.0
14665,2016-10-19,USC00519281,0.11,78.0
14666,2016-10-20,USC00519281,0.0,78.0
14667,2016-10-21,USC00519281,0.0,78.0
14668,2016-10-22,USC00519281,0.15,77.0
14669,2016-10-23,USC00519281,0.02,74.0
14670,2016-10-24,USC00519281,0.08,75.0
14671,2016-10-25,USC00519281,0.11,76.0
14672,2016-10-26,USC00519281,0.01,73.0
14673,2016-10-27,USC00519281,0.22,76.0
14674,2016-10-28,USC00519281,0.05,74.0
14675,2016-10-29,USC00519281,0.1,77.0
14676,2016-10-30,USC00519281,0.16,76.0
14677,2016-10-31,USC00519281,0.07,76.0
14678,2016-11-01,USC00519281,0.1,74.0
14679,2016-11-02,USC00519281,0.0,75.0
14680,2016-11-03,USC00519281,0.0,75.0
14681,2016-11-04,USC00519281,0.0,75.0
14682,2016-11-05,USC00519281,0.03,75.0
14683,2016-11-06,USC00519281,0.01,71.0
14684,2016-11-07,USC00519281,0.0,63.0
14685,2016-11-08,USC00519281,0.21,70.0
14686,2016-11-09,USC00519281,0.11,68.0
14687,2016-11-10,USC00519281,0.0,67.0
14688,2016-11-11,USC00519281,0.0,77.0
14689,2016-11-12,USC00519281,0.0,74.0
14690,2016-11-13,USC00519281,0.0,77.0
14691,2016-11-14,USC00519281,0.0,76.0
14692,2016-11-15,USC00519281,0.0,76.0
14693,2016-11-16,USC00519281,0.24,75.0
14694,2016-11-17,USC00519281,0.01,76.0
14695,2016-11-18,USC00519281,0.0,75.0
14696,2016-11-19,USC00519281,0.11,73.0
14697,2016-11-20,USC00519281,0.39,75.0
14698,2016-11-21,USC00519281,0.11,73.0
14699,2016-11-22,USC00519281,2.05,75.0
14700,2016-11-23,USC00519281,0.25,74.0
14701,2016-11-24,USC00519281,0.3,75.0
14702,2016-11-25,USC00519281,0.08,74.0
14703,2016-11-26,USC00519281,0.06,75.0
14704,2016-11-27,USC00519281,0.17,73.0
14705,2016-11-28,USC00519281,0.0,75.0
14706,2016-11-29,USC00519281,0.09,73.0
14707,2016-11-30,USC00519281,0.05,73.0
14708,2016-12-01,USC00519281,0.37,74.0
14709,2016-12-02,USC00519281,0.35,70.0
14710,2016-12-03,USC00519281,0.77,72.0
14711,2016-12-04,USC00519281,0.04,70.0
14712,2016-12-05,USC00519281,0.22,67.0
14713,2016-12-06,USC00519281,0.0,67.0
14714,2016-12-07,USC00519281,0.12,69.0
14715,2016-12-08,USC00519281,0.07,70.0
14716,2016-12-09,USC00519281,0.31,68.0
14717,2016-12-10,USC00519281,0.02,69.0
14718,2016-12-11,USC00519281,0.0,69.0
14719,2016-12-12,USC00519281,0.0,66.0
14720,2016-12-13,USC00519281,0.04,65.0
14721,2016-12-14,USC00519281,0.92,68.0
14722,2016-12-15,USC00519281,0.14,62.0
14723,2016-12-16,USC00519281,0.03,75.0
14724,2016-12-17,USC00519281,0.07,70.0
14725,2016-12-18,USC00519281,0.16,69.0
14726,2016-12-19,USC00519281,0.03,76.0
14727,2016-12-20,USC00519281,0.0,76.0
14728,2016-12-21,USC00519281,0.11,74.0
14729,2016-12-22,USC00519281,0.86,73.0
14730,2016-12-23,USC00519281,0.24,71.0
14731,2016-12-24,USC00519281,0.2,74.0
14732,2016-12-25,USC00519281,0.02,74.0
14733,2016-12-26,USC00519281,0.22,72.0
14734,2016-12-27,USC00519281,0.05,71.0
14735,2016-12-28,USC00519281,0.09,72.0
14736,2016-12-29,USC00519281,0.52,74.0
14737,2016-12-30,USC00519281,0.29,69.0
14738,2016-12-31,USC00519281,0.25,67.0
14739,2017-01-01,USC00519281,0.03,72.0
14740,2017-01-02,USC00519281,0.01,70.0
14741,2017-01-03,USC00519281,0.0,64.0
14742,2017-01-04,USC00519281,0.0,63.0
14743,2017-01-05,USC00519281,0.06,63.0
14744,2017-01-06,USC00519281,0.1,62.0
14745,2017-01-07,USC00519281,0.0,70.0
14746,2017-01-08,USC00519281,0.0,70.0
14747,2017-01-09,USC00519281,0.0,62.0
14748,2017-01-10,USC00519281,0.0,62.0
14749,2017-01-11,USC00519281,0.0,63.0
14750,2017-01-12,USC00519281,0.0,65.0
14751,2017-01-13,USC00519281,0.0,69.0
14752,2017-01-14,USC00519281,0.01,77.0
14753,2017-01-15,USC00519281,0.0,70.0
14754,2017-01-16,USC00519281,0.0,74.0
14755,2017-01-17,USC00519281,0.0,69.0
14756,2017-01-18,USC00519281,0.0,72.0
14757,2017-01-19,USC00519281,0.02,71.0
14758,2017-01-20,USC00519281,0.0,69.0
14759,2017-01-21,USC00519281,0.03,71.0
14760,2017-01-22,USC00519281,0.09,71.0
14761,2017-01-23,USC00519281,0.01,72.0
14762,2017-01-24,USC00519281,0.13,72.0
14763,2017-01-25,USC00519281,0.79,69.0
14764,2017-01-26,USC00519281,0.0,70.0
14765,2017-01-27,USC00519281,0.03,66.0
14766,2017-01-28,USC00519281,0.0,65.0
14767,2017-01-29,USC00519281,0.26,69.0
14768,2017-01-30,USC00519281,0.0,68.0
14769,2017-01-31,USC00519281,0.0,68.0
14770,2017-02-01,USC00519281,0.0,68.0
14771,2017-02-02,USC00519281,0.0,59.0
14772,2017-02-03,USC00519281,0.0,60.0
14773,2017-02-04,USC00519281,0.0,70.0
14774,2017-02-05,USC00519281,0.0,73.0
14775,2017-02-06,USC00519281,0.18,75.0
14776,2017-02-07,USC00519281,1.32,64.0
14777,2017-02-08,USC00519281,0.0,59.0
14778,2017-02-09,USC00519281,0.0,59.0
14779,2017-02-10,USC00519281,0.0,62.0
14780,2017-02-11,USC00519281,1.73,68.0
14781,2017-02-12,USC00519281,2.98,70.0
14782,2017-02-13,USC00519281,0.01,73.0
14783,2017-02-14,USC00519281,0.0,79.0
14784,2017-02-15,USC00519281,0.01,75.0
14785,2017-02-16,USC00519281,0.73,65.0
14786,2017-02-17,USC00519281,0.13,70.0
14787,2017-02-18,USC00519281,0.0,74.0
14788,2017-02-19,USC00519281,0.09,70.0
14789,2017-02-20,USC00519281,0.0,70.0
14790,2017-02-21,USC00519281,0.0,71.0
14791,2017-02-22,USC00519281,0.06,71.0
14792,2017-02-23,USC00519281,0.0,71.0
14793,2017-02-24,USC00519281,0.0,69.0
14794,2017-02-25,USC00519281,0.0,61.0
14795,2017-02-26,USC00519281,0.0,67.0
14796,2017-02-27,USC00519281,0.0,65.0
14797,2017-02-28,USC00519281,0.04,72.0
14798,2017-03-01,USC00519281,2.12,71.0
14799,2017-03-02,USC00519281,1.88,73.0
14800,2017-03-03,USC00519281,0.27,72.0
14801,2017-03-04,USC00519281,0.0,77.0
14802,2017-03-05,USC00519281,0.41,73.0
14803,2017-03-06,USC00519281,0.03,67.0
14804,2017-03-07,USC00519281,0.0,62.0
14805,2017-03-08,USC00519281,0.0,64.0
14806,2017-03-09,USC00519281,0.65,67.0
14807,2017-03-10,USC00519281,0.03,66.0
14808,2017-03-11,USC00519281,0.01,81.0
14809,2017-03-12,USC00519281,0.0,69.0
14810,2017-03-13,USC00519281,0.0,66.0
14811,2017-03-14,USC00519281,0.0,67.0
14812,2017-03-15,USC00519281,0.06,69.0
14813,2017-03-16,USC00519281,0.0,66.0
14814,2017-03-17,USC00519281,0.12,68.0
14815,2017-03-18,USC00519281,0.0,65.0
14816,2017-03-19,USC00519281,0.0,74.0
14817,2017-03-20,USC00519281,0.02,69.0
14818,2017-03-21,USC00519281,0.09,72.0
14819,2017-03-22,USC00519281,0.0,73.0
14820,2017-03-23,USC00519281,0.0,72.0
14821,2017-03-24,USC00519281,0.12,71.0
14822,2017-03-25,USC00519281,0.93,76.0
14823,2017-03-26,USC00519281,0.0,77.0
14824,2017-03-27,USC00519281,0.01,76.0
14825,2017-03-28,USC00519281,0.0,74.0
14826,2017-03-29,USC00519281,0.01,68.0
14827,2017-03-30,USC00519281,0.04,73.0
14828,2017-03-31,USC00519281,0.01,71.0
14829,2017-04-01,USC00519281,0.21,74.0
14830,2017-04-02,USC00519281,0.0,75.0
14831,2017-04-03,USC00519281,0.26,70.0
14832,2017-04-04,USC00519281,0.09,67.0
14833,2017-04-05,USC00519281,0.1,71.0
14834,2017-04-06,USC00519281,0.06,67.0
14835,2017-04-07,USC00519281,0.0,74.0
14836,2017-04-08,USC00519281,0.0,77.0
14837,2017-04-09,USC00519281,0.0,78.0
14838,2017-04-10,USC00519281,0.01,67.0
14839,2017-04-11,USC00519281,0.03,70.0
14840,2017-04-12,USC00519281,0.11,69.0
14841,2017-04-13,USC00519281,0.59,69.0
14842,2017-04-14,USC00519281,2.3,74.0
14843,2017-04-15,USC00519281,0.38,78.0
14844,2017-04-16,USC00519281,0.47,71.0
14845,2017-04-17,USC00519281,1.04,67.0
14846,2017-04-18,USC00519281,2.03,68.0
14847,2017-04-19,USC00519281,0.02,67.0
14848,2017-04-20,USC00519281,0.05,76.0
14849,2017-04-21,USC00519281,1.74,69.0
14850,2017-04-22,USC00519281,1.58,72.0
14851,2017-04-23,USC00519281,0.06,76.0
14852,2017-04-24,USC00519281,0.01,68.0
14853,2017-04-25,USC00519281,0.0,72.0
14854,2017-04-26,USC00519281,0.02,74.0
14855,2017-04-27,USC00519281,0.19,70.0
14856,2017-04-28,USC00519281,0.76,67.0
14857,2017-04-29,USC00519281,0.37,72.0
14858,2017-04-30,USC00519281,1.04,60.0
14859,2017-05-01,USC00519281,0.13,65.0
14860,2017-05-02,USC00519281,0.01,75.0
14861,2017-05-03,USC00519281,0.01,70.0
14862,2017-05-04,USC00519281,0.0,75.0
14863,2017-05-05,USC00519281,0.0,70.0
14864,2017-05-06,USC00519281,0.0,79.0
14865,2017-05-07,USC00519281,0.02,75.0
14866,2017-05-08,USC00519281,0.73,70.0
14867,2017-05-09,USC00519281,1.58,67.0
14868,2017-05-10,USC00519281,0.2,74.0
14869,2017-05-11,USC00519281,0.12,70.0
14870,2017-05-12,USC00519281,0.02,75.0
14871,2017-05-13,USC00519281,0.12,76.0
14872,2017-05-14,USC00519281,0.17,77.0
14873,2017-05-15,USC00519281,0.09,74.0
14874,2017-05-16,USC00519281,0.03,74.0
14875,2017-05-17,USC00519281,0.07,74.0
14876,2017-05-18,USC00519281,0.13,69.0
14877,2017-05-19,USC00519281,0.01,68.0
14878,2017-05-20,USC00519281,0.02,76.0
14879,2017-05-21,USC00519281,0.01,74.0
14880,2017-05-22,USC00519281,0.06,71.0
14881,2017-05-23,USC00519281,0.06,71.0
14882,2017-05-24,USC00519281,0.3,74.0
14883,2017-05-25,USC00519281,0.2,74.0
14884,2017-05-26,USC00519281,0.0,74.0
14885,2017-05-27,USC00519281,0.0,74.0
14886,2017-05-28,USC00519281,0.08,80.0
14887,2017-05-29,USC00519281,0.4,74.0
14888,2017-05-30,USC00519281,1.12,72.0
14889,2017-05-31,USC00519281,0.25,75.0
14890,2017-06-01,USC00519281,0.0,80.0
14891,2017-06-02,USC00519281,0.09,76.0
14892,2017-06-03,USC00519281,0.08,76.0
14893,2017-06-04,USC00519281,0.13,77.0
14894,2017-06-05,USC00519281,0.05,75.0
14895,2017-06-06,USC00519281,0.0,75.0
14896,2017-06-07,USC00519281,0.0,75.0
14897,2017-06-08,USC00519281,0.0,75.0
14898,2017-06-09,USC00519281,0.02,72.0
14899,2017-06-10,USC00519281,0.62,74.0
14900,2017-06-11,USC00519281,0.74,74.0
14901,2017-06-12,USC00519281,0.24,74.0
14902,2017-06-13,USC00519281,0.24,76.0
14903,2017-06-14,USC00519281,0.22,74.0
14904,2017-06-15,USC00519281,0.55,75.0
14905,2017-06-16,USC00519281,0.06,73.0
14906,2017-06-17,USC00519281,0.07,79.0
14907,2017-06-18,USC00519281,0.24,75.0
14908,2017-06-19,USC00519281,0.08,72.0
14909,2017-06-20,USC00519281,0.0,72.0
14910,2017-06-21,USC00519281,0.19,74.0
14911,2017-06-22,USC00519281,0.06,72.0
14912,2017-06-23,USC00519281,0.12,72.0
14913,2017-06-24,USC00519281,0.36,77.0
14914,2017-06-25,USC00519281,0.02,71.0
14915,2017-06-26,USC00519281,0.06,73.0
14916,2017-06-27,USC00519281,0.01,76.0
14917,2017-06-28,USC00519281,0.0,77.0
14918,2017-06-29,USC00519281,0.0,76.0
14919,2017-06-30,USC00519281,0.01,76.0
14920,2017-07-01,USC00519281,0.08,79.0
14921,2017-07-02,USC00519281,0.15,81.0
14922,2017-07-03,USC00519281,0.15,76.0
14923,2017-07-04,USC00519281,0.08,78.0
14924,2017-07-05,USC00519281,0.0,77.0
14925,2017-07-06,USC00519281,0.0,74.0
14926,2017-07-07,USC00519281,0.18,75.0
14927,2017-07-08,USC00519281,0.0,78.0
14928,2017-07-09,USC00519281,0.11,78.0
14929,2017-07-10,USC00519281,0.02,69.0
14930,2017-07-11,USC00519281,0.02,72.0
14931,2017-07-12,USC00519281,0.28,74.0
14932,2017-07-13,USC00519281,0.32,74.0
14933,2017-07-14,USC00519281,0.2,76.0
14934,2017-07-15,USC00519281,0.05,80.0
14935,2017-07-16,USC00519281,0.1,80.0
14936,2017-07-17,USC00519281,0.21,76.0
14937,2017-07-18,USC00519281,0.05,76.0
14938,2017-07-19,USC00519281,0.05,76.0
14939,2017-07-20,USC00519281,0.06,77.0
14940,2017-07-21,USC00519281,0.03,77.0
14941,2017-07-22,USC00519281,0.2,77.0
14942,2017-07-23,USC00519281,0.2,82.0
14943,2017-07-24,USC00519281,0.61,75.0
14944,2017-07-25,USC00519281,0.11,77.0
14945,2017-07-26,USC00519281,0.12,75.0
14946,2017-07-27,USC00519281,0.01,76.0
14947,2017-07-28,USC00519281,0.09,81.0
14948,2017-07-29,USC00519281,0.23,82.0
14949,2017-07-30,USC00519281,0.0,81.0
14950,2017-07-31,USC00519281,0.0,76.0
